0, 14, cpu
14, 1, switch to kernel mode
15, 20, context saved
35, 1, find vector 5 in memory position 0x000A
36, 1, load address 0X048B into the PC
37, 40, execute interrupt service routine
77, 1, execute interrupt return
78, 78, cpu
156, 211, end of I/O 5: interrupt
367, 1, switch to kernel mode
368, 20, context saved
388, 1, find vector 5 in memory position 0x000A
389, 1, load address 0X048B into the PC
390, 40, execute interrupt service routine
430, 1, execute interrupt return
431, 84, cpu
515, 1, switch to kernel mode
516, 20, context saved
536, 1, find vector 16 in memory position 0x0020
537, 1, load address 0X02DF into the PC
538, 40, execute interrupt service routine
578, 1, execute interrupt return
579, 70, cpu
649, 956, end of I/O 16: interrupt
1605, 1, switch to kernel mode
1606, 20, context saved
1626, 1, find vector 16 in memory position 0x0020
1627, 1, load address 0X02DF into the PC
1628, 40, execute interrupt service routine
1668, 1, execute interrupt return
1669, 35, cpu
1704, 1, switch to kernel mode
1705, 20, context saved
1725, 1, find vector 9 in memory position 0x0012
1726, 1, load address 0X036C into the PC
1727, 40, execute interrupt service routine
1767, 1, execute interrupt return
1768, 51, cpu
1819, 156, end of I/O 9: interrupt
1975, 1, switch to kernel mode
1976, 20, context saved
1996, 1, find vector 9 in memory position 0x0012
1997, 1, load address 0X036C into the PC
1998, 40, execute interrupt service routine
2038, 1, execute interrupt return
2039, 72, cpu
2111, 1, switch to kernel mode
2112, 20, context saved
2132, 1, find vector 2 in memory position 0x0004
2133, 1, load address 0X0695 into the PC
2134, 40, execute interrupt service routine
2174, 1, execute interrupt return
2175, 99, cpu
2274, 150, end of I/O 2: interrupt
2424, 1, switch to kernel mode
2425, 20, context saved
2445, 1, find vector 2 in memory position 0x0004
2446, 1, load address 0X0695 into the PC
2447, 40, execute interrupt service routine
2487, 1, execute interrupt return
2488, 69, cpu
2557, 1, switch to kernel mode
2558, 20, context saved
2578, 1, find vector 11 in memory position 0x0016
2579, 1, load address 0X01F8 into the PC
2580, 40, execute interrupt service routine
2620, 1, execute interrupt return
2621, 70, cpu
2691, 523, end of I/O 11: interrupt
3214, 1, switch to kernel mode
3215, 20, context saved
3235, 1, find vector 11 in memory position 0x0016
3236, 1, load address 0X01F8 into the PC
3237, 40, execute interrupt service routine
3277, 1, execute interrupt return
3278, 62, cpu
3340, 1, switch to kernel mode
3341, 20, context saved
3361, 1, find vector 19 in memory position 0x0026
3362, 1, load address 0X0765 into the PC
3363, 40, execute interrupt service routine
3403, 1, execute interrupt return
3404, 34, cpu
3438, 652, end of I/O 19: interrupt
4090, 1, switch to kernel mode
4091, 20, context saved
4111, 1, find vector 19 in memory position 0x0026
4112, 1, load address 0X0765 into the PC
4113, 40, execute interrupt service routine
4153, 1, execute interrupt return
4154, 85, cpu
4239, 1, switch to kernel mode
4240, 20, context saved
4260, 1, find vector 15 in memory position 0x001E
4261, 1, load address 0X0584 into the PC
4262, 40, execute interrupt service routine
4302, 1, execute interrupt return
4303, 73, cpu
4376, 68, end of I/O 15: interrupt
4444, 1, switch to kernel mode
4445, 20, context saved
4465, 1, find vector 15 in memory position 0x001E
4466, 1, load address 0X0584 into the PC
4467, 40, execute interrupt service routine
4507, 1, execute interrupt return
4508, 26, cpu
4534, 1, switch to kernel mode
4535, 20, context saved
