0, 86, cpu
86, 1, switch to kernel mode
87, 30, context saved
117, 1, find vector 9 in memory position 0x0012
118, 1, load address 0X036C into the PC
119, 160, execute interrupt service routine
279, 1, execute interrupt return
280, 61, cpu
341, 156, end of I/O 9: interrupt
497, 1, switch to kernel mode
498, 30, context saved
528, 1, find vector 9 in memory position 0x0012
529, 1, load address 0X036C into the PC
530, 160, execute interrupt service routine
690, 1, execute interrupt return
691, 27, cpu
718, 1, switch to kernel mode
719, 30, context saved
749, 1, find vector 17 in memory position 0x0022
750, 1, load address 0X05B3 into the PC
751, 160, execute interrupt service routine
911, 1, execute interrupt return
912, 19, cpu
931, 235, end of I/O 17: interrupt
1166, 1, switch to kernel mode
1167, 30, context saved
1197, 1, find vector 17 in memory position 0x0022
1198, 1, load address 0X05B3 into the PC
1199, 160, execute interrupt service routine
1359, 1, execute interrupt return
1360, 92, cpu
1452, 1, switch to kernel mode
1453, 30, context saved
1483, 1, find vector 8 in memory position 0x0010
1484, 1, load address 0X06EF into the PC
1485, 160, execute interrupt service routine
1645, 1, execute interrupt return
1646, 36, cpu
1682, 1000, end of I/O 8: interrupt
2682, 1, switch to kernel mode
2683, 30, context saved
2713, 1, find vector 8 in memory position 0x0010
2714, 1, load address 0X06EF into the PC
2715, 160, execute interrupt service routine
2875, 1, execute interrupt return
2876, 19, cpu
2895, 1, switch to kernel mode
2896, 30, context saved
2926, 1, find vector 1 in memory position 0x0002
2927, 1, load address 0X029C into the PC
2928, 160, execute interrupt service routine
3088, 1, execute interrupt return
3089, 33, cpu
3122, 100, end of I/O 1: interrupt
3222, 1, switch to kernel mode
3223, 30, context saved
3253, 1, find vector 1 in memory position 0x0002
3254, 1, load address 0X029C into the PC
3255, 160, execute interrupt service routine
3415, 1, execute interrupt return
3416, 90, cpu
3506, 1, switch to kernel mode
3507, 30, context saved
3537, 1, find vector 20 in memory position 0x0028
3538, 1, load address 0X07B7 into the PC
3539, 160, execute interrupt service routine
3699, 1, execute interrupt return
3700, 13, cpu
3713, 0, end of I/O 20: interrupt
3713, 1, switch to kernel mode
3714, 30, context saved
3744, 1, find vector 20 in memory position 0x0028
3745, 1, load address 0X07B7 into the PC
3746, 160, execute interrupt service routine
3906, 1, execute interrupt return
3907, 12, cpu
3919, 1, switch to kernel mode
3920, 30, context saved
3950, 1, find vector 13 in memory position 0x001A
3951, 1, load address 0X06C7 into the PC
3952, 160, execute interrupt service routine
4112, 1, execute interrupt return
4113, 23, cpu
4136, 636, end of I/O 13: interrupt
4772, 1, switch to kernel mode
4773, 30, context saved
4803, 1, find vector 13 in memory position 0x001A
4804, 1, load address 0X06C7 into the PC
4805, 160, execute interrupt service routine
4965, 1, execute interrupt return
4966, 51, cpu
5017, 1, switch to kernel mode
5018, 30, context saved
5048, 1, find vector 10 in memory position 0x0014
5049, 1, load address 0X07B0 into the PC
5050, 160, execute interrupt service routine
5210, 1, execute interrupt return
5211, 49, cpu
5260, 564, end of I/O 10: interrupt
5824, 1, switch to kernel mode
5825, 30, context saved
5855, 1, find vector 10 in memory position 0x0014
5856, 1, load address 0X07B0 into the PC
5857, 160, execute interrupt service routine
6017, 1, execute interrupt return
6018, 87, cpu
