0, 86, cpu
86, 1, switch to kernel mode
87, 30, context saved
117, 1, find vector 9 in memory position 0x0012
118, 1, load address 0X036C into the PC
119, 200, execute interrupt service routine
319, 1, execute interrupt return
320, 61, cpu
381, 156, end of I/O 9: interrupt
537, 1, switch to kernel mode
538, 30, context saved
568, 1, find vector 9 in memory position 0x0012
569, 1, load address 0X036C into the PC
570, 200, execute interrupt service routine
770, 1, execute interrupt return
771, 27, cpu
798, 1, switch to kernel mode
799, 30, context saved
829, 1, find vector 17 in memory position 0x0022
830, 1, load address 0X05B3 into the PC
831, 200, execute interrupt service routine
1031, 1, execute interrupt return
1032, 19, cpu
1051, 235, end of I/O 17: interrupt
1286, 1, switch to kernel mode
1287, 30, context saved
1317, 1, find vector 17 in memory position 0x0022
1318, 1, load address 0X05B3 into the PC
1319, 200, execute interrupt service routine
1519, 1, execute interrupt return
1520, 92, cpu
1612, 1, switch to kernel mode
1613, 30, context saved
1643, 1, find vector 8 in memory position 0x0010
1644, 1, load address 0X06EF into the PC
1645, 200, execute interrupt service routine
1845, 1, execute interrupt return
1846, 36, cpu
1882, 1000, end of I/O 8: interrupt
2882, 1, switch to kernel mode
2883, 30, context saved
2913, 1, find vector 8 in memory position 0x0010
2914, 1, load address 0X06EF into the PC
2915, 200, execute interrupt service routine
3115, 1, execute interrupt return
3116, 19, cpu
3135, 1, switch to kernel mode
3136, 30, context saved
3166, 1, find vector 1 in memory position 0x0002
3167, 1, load address 0X029C into the PC
3168, 200, execute interrupt service routine
3368, 1, execute interrupt return
3369, 33, cpu
3402, 100, end of I/O 1: interrupt
3502, 1, switch to kernel mode
3503, 30, context saved
3533, 1, find vector 1 in memory position 0x0002
3534, 1, load address 0X029C into the PC
3535, 200, execute interrupt service routine
3735, 1, execute interrupt return
3736, 90, cpu
3826, 1, switch to kernel mode
3827, 30, context saved
3857, 1, find vector 20 in memory position 0x0028
3858, 1, load address 0X07B7 into the PC
3859, 200, execute interrupt service routine
4059, 1, execute interrupt return
4060, 13, cpu
4073, 0, end of I/O 20: interrupt
4073, 1, switch to kernel mode
4074, 30, context saved
4104, 1, find vector 20 in memory position 0x0028
4105, 1, load address 0X07B7 into the PC
4106, 200, execute interrupt service routine
4306, 1, execute interrupt return
4307, 12, cpu
4319, 1, switch to kernel mode
4320, 30, context saved
4350, 1, find vector 13 in memory position 0x001A
4351, 1, load address 0X06C7 into the PC
4352, 200, execute interrupt service routine
4552, 1, execute interrupt return
4553, 23, cpu
4576, 636, end of I/O 13: interrupt
5212, 1, switch to kernel mode
5213, 30, context saved
5243, 1, find vector 13 in memory position 0x001A
5244, 1, load address 0X06C7 into the PC
5245, 200, execute interrupt service routine
5445, 1, execute interrupt return
5446, 51, cpu
5497, 1, switch to kernel mode
5498, 30, context saved
5528, 1, find vector 10 in memory position 0x0014
5529, 1, load address 0X07B0 into the PC
5530, 200, execute interrupt service routine
5730, 1, execute interrupt return
5731, 49, cpu
5780, 564, end of I/O 10: interrupt
6344, 1, switch to kernel mode
6345, 30, context saved
6375, 1, find vector 10 in memory position 0x0014
6376, 1, load address 0X07B0 into the PC
6377, 200, execute interrupt service routine
6577, 1, execute interrupt return
6578, 87, cpu
