0, 14, cpu
14, 1, switch to kernel mode
15, 30, context saved
45, 1, find vector 5 in memory position 0x000A
46, 1, load address 0X048B into the PC
47, 160, execute interrupt service routine
207, 1, execute interrupt return
208, 78, cpu
286, 211, end of I/O 5: interrupt
497, 1, switch to kernel mode
498, 30, context saved
528, 1, find vector 5 in memory position 0x000A
529, 1, load address 0X048B into the PC
530, 160, execute interrupt service routine
690, 1, execute interrupt return
691, 84, cpu
775, 1, switch to kernel mode
776, 30, context saved
806, 1, find vector 16 in memory position 0x0020
807, 1, load address 0X02DF into the PC
808, 160, execute interrupt service routine
968, 1, execute interrupt return
969, 70, cpu
1039, 956, end of I/O 16: interrupt
1995, 1, switch to kernel mode
1996, 30, context saved
2026, 1, find vector 16 in memory position 0x0020
2027, 1, load address 0X02DF into the PC
2028, 160, execute interrupt service routine
2188, 1, execute interrupt return
2189, 35, cpu
2224, 1, switch to kernel mode
2225, 30, context saved
2255, 1, find vector 9 in memory position 0x0012
2256, 1, load address 0X036C into the PC
2257, 160, execute interrupt service routine
2417, 1, execute interrupt return
2418, 51, cpu
2469, 156, end of I/O 9: interrupt
2625, 1, switch to kernel mode
2626, 30, context saved
2656, 1, find vector 9 in memory position 0x0012
2657, 1, load address 0X036C into the PC
2658, 160, execute interrupt service routine
2818, 1, execute interrupt return
2819, 72, cpu
2891, 1, switch to kernel mode
2892, 30, context saved
2922, 1, find vector 2 in memory position 0x0004
2923, 1, load address 0X0695 into the PC
2924, 160, execute interrupt service routine
3084, 1, execute interrupt return
3085, 99, cpu
3184, 150, end of I/O 2: interrupt
3334, 1, switch to kernel mode
3335, 30, context saved
3365, 1, find vector 2 in memory position 0x0004
3366, 1, load address 0X0695 into the PC
3367, 160, execute interrupt service routine
3527, 1, execute interrupt return
3528, 69, cpu
3597, 1, switch to kernel mode
3598, 30, context saved
3628, 1, find vector 11 in memory position 0x0016
3629, 1, load address 0X01F8 into the PC
3630, 160, execute interrupt service routine
3790, 1, execute interrupt return
3791, 70, cpu
3861, 523, end of I/O 11: interrupt
4384, 1, switch to kernel mode
4385, 30, context saved
4415, 1, find vector 11 in memory position 0x0016
4416, 1, load address 0X01F8 into the PC
4417, 160, execute interrupt service routine
4577, 1, execute interrupt return
4578, 62, cpu
4640, 1, switch to kernel mode
4641, 30, context saved
4671, 1, find vector 19 in memory position 0x0026
4672, 1, load address 0X0765 into the PC
4673, 160, execute interrupt service routine
4833, 1, execute interrupt return
4834, 34, cpu
4868, 652, end of I/O 19: interrupt
5520, 1, switch to kernel mode
5521, 30, context saved
5551, 1, find vector 19 in memory position 0x0026
5552, 1, load address 0X0765 into the PC
5553, 160, execute interrupt service routine
5713, 1, execute interrupt return
5714, 85, cpu
5799, 1, switch to kernel mode
5800, 30, context saved
5830, 1, find vector 15 in memory position 0x001E
5831, 1, load address 0X0584 into the PC
5832, 160, execute interrupt service routine
5992, 1, execute interrupt return
5993, 73, cpu
6066, 68, end of I/O 15: interrupt
6134, 1, switch to kernel mode
6135, 30, context saved
6165, 1, find vector 15 in memory position 0x001E
6166, 1, load address 0X0584 into the PC
6167, 160, execute interrupt service routine
6327, 1, execute interrupt return
6328, 26, cpu
6354, 1, switch to kernel mode
6355, 30, context saved
