0, 14, cpu
14, 1, switch to kernel mode
15, 10, context saved
25, 1, find vector 5 in memory position 0x000A
26, 1, load address 0X048B into the PC
27, 70, execute interrupt service routine
97, 1, execute interrupt return
98, 78, cpu
176, 211, end of I/O 5: interrupt
387, 1, switch to kernel mode
388, 10, context saved
398, 1, find vector 5 in memory position 0x000A
399, 1, load address 0X048B into the PC
400, 70, execute interrupt service routine
470, 1, execute interrupt return
471, 84, cpu
555, 1, switch to kernel mode
556, 10, context saved
566, 1, find vector 16 in memory position 0x0020
567, 1, load address 0X02DF into the PC
568, 70, execute interrupt service routine
638, 1, execute interrupt return
639, 70, cpu
709, 956, end of I/O 16: interrupt
1665, 1, switch to kernel mode
1666, 10, context saved
1676, 1, find vector 16 in memory position 0x0020
1677, 1, load address 0X02DF into the PC
1678, 70, execute interrupt service routine
1748, 1, execute interrupt return
1749, 35, cpu
1784, 1, switch to kernel mode
1785, 10, context saved
1795, 1, find vector 9 in memory position 0x0012
1796, 1, load address 0X036C into the PC
1797, 70, execute interrupt service routine
1867, 1, execute interrupt return
1868, 51, cpu
1919, 156, end of I/O 9: interrupt
2075, 1, switch to kernel mode
2076, 10, context saved
2086, 1, find vector 9 in memory position 0x0012
2087, 1, load address 0X036C into the PC
2088, 70, execute interrupt service routine
2158, 1, execute interrupt return
2159, 72, cpu
2231, 1, switch to kernel mode
2232, 10, context saved
2242, 1, find vector 2 in memory position 0x0004
2243, 1, load address 0X0695 into the PC
2244, 70, execute interrupt service routine
2314, 1, execute interrupt return
2315, 99, cpu
2414, 150, end of I/O 2: interrupt
2564, 1, switch to kernel mode
2565, 10, context saved
2575, 1, find vector 2 in memory position 0x0004
2576, 1, load address 0X0695 into the PC
2577, 70, execute interrupt service routine
2647, 1, execute interrupt return
2648, 69, cpu
2717, 1, switch to kernel mode
2718, 10, context saved
2728, 1, find vector 11 in memory position 0x0016
2729, 1, load address 0X01F8 into the PC
2730, 70, execute interrupt service routine
2800, 1, execute interrupt return
2801, 70, cpu
2871, 523, end of I/O 11: interrupt
3394, 1, switch to kernel mode
3395, 10, context saved
3405, 1, find vector 11 in memory position 0x0016
3406, 1, load address 0X01F8 into the PC
3407, 70, execute interrupt service routine
3477, 1, execute interrupt return
3478, 62, cpu
3540, 1, switch to kernel mode
3541, 10, context saved
3551, 1, find vector 19 in memory position 0x0026
3552, 1, load address 0X0765 into the PC
3553, 70, execute interrupt service routine
3623, 1, execute interrupt return
3624, 34, cpu
3658, 652, end of I/O 19: interrupt
4310, 1, switch to kernel mode
4311, 10, context saved
4321, 1, find vector 19 in memory position 0x0026
4322, 1, load address 0X0765 into the PC
4323, 70, execute interrupt service routine
4393, 1, execute interrupt return
4394, 85, cpu
4479, 1, switch to kernel mode
4480, 10, context saved
4490, 1, find vector 15 in memory position 0x001E
4491, 1, load address 0X0584 into the PC
4492, 70, execute interrupt service routine
4562, 1, execute interrupt return
4563, 73, cpu
4636, 68, end of I/O 15: interrupt
4704, 1, switch to kernel mode
4705, 10, context saved
4715, 1, find vector 15 in memory position 0x001E
4716, 1, load address 0X0584 into the PC
4717, 70, execute interrupt service routine
4787, 1, execute interrupt return
4788, 26, cpu
4814, 1, switch to kernel mode
4815, 10, context saved
