0, 14, cpu
14, 1, switch to kernel mode
15, 10, context saved
25, 1, find vector 5 in memory position 0x000A
26, 1, load address 0X048B into the PC
27, 110, execute interrupt service routine
137, 1, execute interrupt return
138, 78, cpu
216, 211, end of I/O 5: interrupt
427, 1, switch to kernel mode
428, 10, context saved
438, 1, find vector 5 in memory position 0x000A
439, 1, load address 0X048B into the PC
440, 110, execute interrupt service routine
550, 1, execute interrupt return
551, 84, cpu
635, 1, switch to kernel mode
636, 10, context saved
646, 1, find vector 16 in memory position 0x0020
647, 1, load address 0X02DF into the PC
648, 110, execute interrupt service routine
758, 1, execute interrupt return
759, 70, cpu
829, 956, end of I/O 16: interrupt
1785, 1, switch to kernel mode
1786, 10, context saved
1796, 1, find vector 16 in memory position 0x0020
1797, 1, load address 0X02DF into the PC
1798, 110, execute interrupt service routine
1908, 1, execute interrupt return
1909, 35, cpu
1944, 1, switch to kernel mode
1945, 10, context saved
1955, 1, find vector 9 in memory position 0x0012
1956, 1, load address 0X036C into the PC
1957, 110, execute interrupt service routine
2067, 1, execute interrupt return
2068, 51, cpu
2119, 156, end of I/O 9: interrupt
2275, 1, switch to kernel mode
2276, 10, context saved
2286, 1, find vector 9 in memory position 0x0012
2287, 1, load address 0X036C into the PC
2288, 110, execute interrupt service routine
2398, 1, execute interrupt return
2399, 72, cpu
2471, 1, switch to kernel mode
2472, 10, context saved
2482, 1, find vector 2 in memory position 0x0004
2483, 1, load address 0X0695 into the PC
2484, 110, execute interrupt service routine
2594, 1, execute interrupt return
2595, 99, cpu
2694, 150, end of I/O 2: interrupt
2844, 1, switch to kernel mode
2845, 10, context saved
2855, 1, find vector 2 in memory position 0x0004
2856, 1, load address 0X0695 into the PC
2857, 110, execute interrupt service routine
2967, 1, execute interrupt return
2968, 69, cpu
3037, 1, switch to kernel mode
3038, 10, context saved
3048, 1, find vector 11 in memory position 0x0016
3049, 1, load address 0X01F8 into the PC
3050, 110, execute interrupt service routine
3160, 1, execute interrupt return
3161, 70, cpu
3231, 523, end of I/O 11: interrupt
3754, 1, switch to kernel mode
3755, 10, context saved
3765, 1, find vector 11 in memory position 0x0016
3766, 1, load address 0X01F8 into the PC
3767, 110, execute interrupt service routine
3877, 1, execute interrupt return
3878, 62, cpu
3940, 1, switch to kernel mode
3941, 10, context saved
3951, 1, find vector 19 in memory position 0x0026
3952, 1, load address 0X0765 into the PC
3953, 110, execute interrupt service routine
4063, 1, execute interrupt return
4064, 34, cpu
4098, 652, end of I/O 19: interrupt
4750, 1, switch to kernel mode
4751, 10, context saved
4761, 1, find vector 19 in memory position 0x0026
4762, 1, load address 0X0765 into the PC
4763, 110, execute interrupt service routine
4873, 1, execute interrupt return
4874, 85, cpu
4959, 1, switch to kernel mode
4960, 10, context saved
4970, 1, find vector 15 in memory position 0x001E
4971, 1, load address 0X0584 into the PC
4972, 110, execute interrupt service routine
5082, 1, execute interrupt return
5083, 73, cpu
5156, 68, end of I/O 15: interrupt
5224, 1, switch to kernel mode
5225, 10, context saved
5235, 1, find vector 15 in memory position 0x001E
5236, 1, load address 0X0584 into the PC
5237, 110, execute interrupt service routine
5347, 1, execute interrupt return
5348, 26, cpu
5374, 1, switch to kernel mode
5375, 10, context saved
