0, 86, cpu
86, 1, switch to kernel mode
87, 30, context saved
117, 1, find vector 9 in memory position 0x0012
118, 1, load address 0X036C into the PC
119, 130, execute interrupt service routine
249, 1, execute interrupt return
250, 61, cpu
311, 156, end of I/O 9: interrupt
467, 1, switch to kernel mode
468, 30, context saved
498, 1, find vector 9 in memory position 0x0012
499, 1, load address 0X036C into the PC
500, 130, execute interrupt service routine
630, 1, execute interrupt return
631, 27, cpu
658, 1, switch to kernel mode
659, 30, context saved
689, 1, find vector 17 in memory position 0x0022
690, 1, load address 0X05B3 into the PC
691, 130, execute interrupt service routine
821, 1, execute interrupt return
822, 19, cpu
841, 235, end of I/O 17: interrupt
1076, 1, switch to kernel mode
1077, 30, context saved
1107, 1, find vector 17 in memory position 0x0022
1108, 1, load address 0X05B3 into the PC
1109, 130, execute interrupt service routine
1239, 1, execute interrupt return
1240, 92, cpu
1332, 1, switch to kernel mode
1333, 30, context saved
1363, 1, find vector 8 in memory position 0x0010
1364, 1, load address 0X06EF into the PC
1365, 130, execute interrupt service routine
1495, 1, execute interrupt return
1496, 36, cpu
1532, 1000, end of I/O 8: interrupt
2532, 1, switch to kernel mode
2533, 30, context saved
2563, 1, find vector 8 in memory position 0x0010
2564, 1, load address 0X06EF into the PC
2565, 130, execute interrupt service routine
2695, 1, execute interrupt return
2696, 19, cpu
2715, 1, switch to kernel mode
2716, 30, context saved
2746, 1, find vector 1 in memory position 0x0002
2747, 1, load address 0X029C into the PC
2748, 130, execute interrupt service routine
2878, 1, execute interrupt return
2879, 33, cpu
2912, 100, end of I/O 1: interrupt
3012, 1, switch to kernel mode
3013, 30, context saved
3043, 1, find vector 1 in memory position 0x0002
3044, 1, load address 0X029C into the PC
3045, 130, execute interrupt service routine
3175, 1, execute interrupt return
3176, 90, cpu
3266, 1, switch to kernel mode
3267, 30, context saved
3297, 1, find vector 20 in memory position 0x0028
3298, 1, load address 0X07B7 into the PC
3299, 130, execute interrupt service routine
3429, 1, execute interrupt return
3430, 13, cpu
3443, 0, end of I/O 20: interrupt
3443, 1, switch to kernel mode
3444, 30, context saved
3474, 1, find vector 20 in memory position 0x0028
3475, 1, load address 0X07B7 into the PC
3476, 130, execute interrupt service routine
3606, 1, execute interrupt return
3607, 12, cpu
3619, 1, switch to kernel mode
3620, 30, context saved
3650, 1, find vector 13 in memory position 0x001A
3651, 1, load address 0X06C7 into the PC
3652, 130, execute interrupt service routine
3782, 1, execute interrupt return
3783, 23, cpu
3806, 636, end of I/O 13: interrupt
4442, 1, switch to kernel mode
4443, 30, context saved
4473, 1, find vector 13 in memory position 0x001A
4474, 1, load address 0X06C7 into the PC
4475, 130, execute interrupt service routine
4605, 1, execute interrupt return
4606, 51, cpu
4657, 1, switch to kernel mode
4658, 30, context saved
4688, 1, find vector 10 in memory position 0x0014
4689, 1, load address 0X07B0 into the PC
4690, 130, execute interrupt service routine
4820, 1, execute interrupt return
4821, 49, cpu
4870, 564, end of I/O 10: interrupt
5434, 1, switch to kernel mode
5435, 30, context saved
5465, 1, find vector 10 in memory position 0x0014
5466, 1, load address 0X07B0 into the PC
5467, 130, execute interrupt service routine
5597, 1, execute interrupt return
5598, 87, cpu
