0, 14, cpu
14, 1, switch to kernel mode
15, 10, context saved
25, 1, find vector 5 in memory position 0x000A
26, 1, load address 0X048B into the PC
27, 130, execute interrupt service routine
157, 1, execute interrupt return
158, 78, cpu
236, 211, end of I/O 5: interrupt
447, 1, switch to kernel mode
448, 10, context saved
458, 1, find vector 5 in memory position 0x000A
459, 1, load address 0X048B into the PC
460, 130, execute interrupt service routine
590, 1, execute interrupt return
591, 84, cpu
675, 1, switch to kernel mode
676, 10, context saved
686, 1, find vector 16 in memory position 0x0020
687, 1, load address 0X02DF into the PC
688, 130, execute interrupt service routine
818, 1, execute interrupt return
819, 70, cpu
889, 956, end of I/O 16: interrupt
1845, 1, switch to kernel mode
1846, 10, context saved
1856, 1, find vector 16 in memory position 0x0020
1857, 1, load address 0X02DF into the PC
1858, 130, execute interrupt service routine
1988, 1, execute interrupt return
1989, 35, cpu
2024, 1, switch to kernel mode
2025, 10, context saved
2035, 1, find vector 9 in memory position 0x0012
2036, 1, load address 0X036C into the PC
2037, 130, execute interrupt service routine
2167, 1, execute interrupt return
2168, 51, cpu
2219, 156, end of I/O 9: interrupt
2375, 1, switch to kernel mode
2376, 10, context saved
2386, 1, find vector 9 in memory position 0x0012
2387, 1, load address 0X036C into the PC
2388, 130, execute interrupt service routine
2518, 1, execute interrupt return
2519, 72, cpu
2591, 1, switch to kernel mode
2592, 10, context saved
2602, 1, find vector 2 in memory position 0x0004
2603, 1, load address 0X0695 into the PC
2604, 130, execute interrupt service routine
2734, 1, execute interrupt return
2735, 99, cpu
2834, 150, end of I/O 2: interrupt
2984, 1, switch to kernel mode
2985, 10, context saved
2995, 1, find vector 2 in memory position 0x0004
2996, 1, load address 0X0695 into the PC
2997, 130, execute interrupt service routine
3127, 1, execute interrupt return
3128, 69, cpu
3197, 1, switch to kernel mode
3198, 10, context saved
3208, 1, find vector 11 in memory position 0x0016
3209, 1, load address 0X01F8 into the PC
3210, 130, execute interrupt service routine
3340, 1, execute interrupt return
3341, 70, cpu
3411, 523, end of I/O 11: interrupt
3934, 1, switch to kernel mode
3935, 10, context saved
3945, 1, find vector 11 in memory position 0x0016
3946, 1, load address 0X01F8 into the PC
3947, 130, execute interrupt service routine
4077, 1, execute interrupt return
4078, 62, cpu
4140, 1, switch to kernel mode
4141, 10, context saved
4151, 1, find vector 19 in memory position 0x0026
4152, 1, load address 0X0765 into the PC
4153, 130, execute interrupt service routine
4283, 1, execute interrupt return
4284, 34, cpu
4318, 652, end of I/O 19: interrupt
4970, 1, switch to kernel mode
4971, 10, context saved
4981, 1, find vector 19 in memory position 0x0026
4982, 1, load address 0X0765 into the PC
4983, 130, execute interrupt service routine
5113, 1, execute interrupt return
5114, 85, cpu
5199, 1, switch to kernel mode
5200, 10, context saved
5210, 1, find vector 15 in memory position 0x001E
5211, 1, load address 0X0584 into the PC
5212, 130, execute interrupt service routine
5342, 1, execute interrupt return
5343, 73, cpu
5416, 68, end of I/O 15: interrupt
5484, 1, switch to kernel mode
5485, 10, context saved
5495, 1, find vector 15 in memory position 0x001E
5496, 1, load address 0X0584 into the PC
5497, 130, execute interrupt service routine
5627, 1, execute interrupt return
5628, 26, cpu
5654, 1, switch to kernel mode
5655, 10, context saved
