0, 14, cpu
14, 1, switch to kernel mode
15, 20, context saved
35, 1, find vector 5 in memory position 0x000A
36, 1, load address 0X048B into the PC
37, 70, execute interrupt service routine
107, 1, execute interrupt return
108, 78, cpu
186, 211, end of I/O 5: interrupt
397, 1, switch to kernel mode
398, 20, context saved
418, 1, find vector 5 in memory position 0x000A
419, 1, load address 0X048B into the PC
420, 70, execute interrupt service routine
490, 1, execute interrupt return
491, 84, cpu
575, 1, switch to kernel mode
576, 20, context saved
596, 1, find vector 16 in memory position 0x0020
597, 1, load address 0X02DF into the PC
598, 70, execute interrupt service routine
668, 1, execute interrupt return
669, 70, cpu
739, 956, end of I/O 16: interrupt
1695, 1, switch to kernel mode
1696, 20, context saved
1716, 1, find vector 16 in memory position 0x0020
1717, 1, load address 0X02DF into the PC
1718, 70, execute interrupt service routine
1788, 1, execute interrupt return
1789, 35, cpu
1824, 1, switch to kernel mode
1825, 20, context saved
1845, 1, find vector 9 in memory position 0x0012
1846, 1, load address 0X036C into the PC
1847, 70, execute interrupt service routine
1917, 1, execute interrupt return
1918, 51, cpu
1969, 156, end of I/O 9: interrupt
2125, 1, switch to kernel mode
2126, 20, context saved
2146, 1, find vector 9 in memory position 0x0012
2147, 1, load address 0X036C into the PC
2148, 70, execute interrupt service routine
2218, 1, execute interrupt return
2219, 72, cpu
2291, 1, switch to kernel mode
2292, 20, context saved
2312, 1, find vector 2 in memory position 0x0004
2313, 1, load address 0X0695 into the PC
2314, 70, execute interrupt service routine
2384, 1, execute interrupt return
2385, 99, cpu
2484, 150, end of I/O 2: interrupt
2634, 1, switch to kernel mode
2635, 20, context saved
2655, 1, find vector 2 in memory position 0x0004
2656, 1, load address 0X0695 into the PC
2657, 70, execute interrupt service routine
2727, 1, execute interrupt return
2728, 69, cpu
2797, 1, switch to kernel mode
2798, 20, context saved
2818, 1, find vector 11 in memory position 0x0016
2819, 1, load address 0X01F8 into the PC
2820, 70, execute interrupt service routine
2890, 1, execute interrupt return
2891, 70, cpu
2961, 523, end of I/O 11: interrupt
3484, 1, switch to kernel mode
3485, 20, context saved
3505, 1, find vector 11 in memory position 0x0016
3506, 1, load address 0X01F8 into the PC
3507, 70, execute interrupt service routine
3577, 1, execute interrupt return
3578, 62, cpu
3640, 1, switch to kernel mode
3641, 20, context saved
3661, 1, find vector 19 in memory position 0x0026
3662, 1, load address 0X0765 into the PC
3663, 70, execute interrupt service routine
3733, 1, execute interrupt return
3734, 34, cpu
3768, 652, end of I/O 19: interrupt
4420, 1, switch to kernel mode
4421, 20, context saved
4441, 1, find vector 19 in memory position 0x0026
4442, 1, load address 0X0765 into the PC
4443, 70, execute interrupt service routine
4513, 1, execute interrupt return
4514, 85, cpu
4599, 1, switch to kernel mode
4600, 20, context saved
4620, 1, find vector 15 in memory position 0x001E
4621, 1, load address 0X0584 into the PC
4622, 70, execute interrupt service routine
4692, 1, execute interrupt return
4693, 73, cpu
4766, 68, end of I/O 15: interrupt
4834, 1, switch to kernel mode
4835, 20, context saved
4855, 1, find vector 15 in memory position 0x001E
4856, 1, load address 0X0584 into the PC
4857, 70, execute interrupt service routine
4927, 1, execute interrupt return
4928, 26, cpu
4954, 1, switch to kernel mode
4955, 20, context saved
