0, 14, cpu
14, 1, switch to kernel mode
15, 30, context saved
45, 1, find vector 5 in memory position 0x000A
46, 1, load address 0X048B into the PC
47, 70, execute interrupt service routine
117, 1, execute interrupt return
118, 78, cpu
196, 211, end of I/O 5: interrupt
407, 1, switch to kernel mode
408, 30, context saved
438, 1, find vector 5 in memory position 0x000A
439, 1, load address 0X048B into the PC
440, 70, execute interrupt service routine
510, 1, execute interrupt return
511, 84, cpu
595, 1, switch to kernel mode
596, 30, context saved
626, 1, find vector 16 in memory position 0x0020
627, 1, load address 0X02DF into the PC
628, 70, execute interrupt service routine
698, 1, execute interrupt return
699, 70, cpu
769, 956, end of I/O 16: interrupt
1725, 1, switch to kernel mode
1726, 30, context saved
1756, 1, find vector 16 in memory position 0x0020
1757, 1, load address 0X02DF into the PC
1758, 70, execute interrupt service routine
1828, 1, execute interrupt return
1829, 35, cpu
1864, 1, switch to kernel mode
1865, 30, context saved
1895, 1, find vector 9 in memory position 0x0012
1896, 1, load address 0X036C into the PC
1897, 70, execute interrupt service routine
1967, 1, execute interrupt return
1968, 51, cpu
2019, 156, end of I/O 9: interrupt
2175, 1, switch to kernel mode
2176, 30, context saved
2206, 1, find vector 9 in memory position 0x0012
2207, 1, load address 0X036C into the PC
2208, 70, execute interrupt service routine
2278, 1, execute interrupt return
2279, 72, cpu
2351, 1, switch to kernel mode
2352, 30, context saved
2382, 1, find vector 2 in memory position 0x0004
2383, 1, load address 0X0695 into the PC
2384, 70, execute interrupt service routine
2454, 1, execute interrupt return
2455, 99, cpu
2554, 150, end of I/O 2: interrupt
2704, 1, switch to kernel mode
2705, 30, context saved
2735, 1, find vector 2 in memory position 0x0004
2736, 1, load address 0X0695 into the PC
2737, 70, execute interrupt service routine
2807, 1, execute interrupt return
2808, 69, cpu
2877, 1, switch to kernel mode
2878, 30, context saved
2908, 1, find vector 11 in memory position 0x0016
2909, 1, load address 0X01F8 into the PC
2910, 70, execute interrupt service routine
2980, 1, execute interrupt return
2981, 70, cpu
3051, 523, end of I/O 11: interrupt
3574, 1, switch to kernel mode
3575, 30, context saved
3605, 1, find vector 11 in memory position 0x0016
3606, 1, load address 0X01F8 into the PC
3607, 70, execute interrupt service routine
3677, 1, execute interrupt return
3678, 62, cpu
3740, 1, switch to kernel mode
3741, 30, context saved
3771, 1, find vector 19 in memory position 0x0026
3772, 1, load address 0X0765 into the PC
3773, 70, execute interrupt service routine
3843, 1, execute interrupt return
3844, 34, cpu
3878, 652, end of I/O 19: interrupt
4530, 1, switch to kernel mode
4531, 30, context saved
4561, 1, find vector 19 in memory position 0x0026
4562, 1, load address 0X0765 into the PC
4563, 70, execute interrupt service routine
4633, 1, execute interrupt return
4634, 85, cpu
4719, 1, switch to kernel mode
4720, 30, context saved
4750, 1, find vector 15 in memory position 0x001E
4751, 1, load address 0X0584 into the PC
4752, 70, execute interrupt service routine
4822, 1, execute interrupt return
4823, 73, cpu
4896, 68, end of I/O 15: interrupt
4964, 1, switch to kernel mode
4965, 30, context saved
4995, 1, find vector 15 in memory position 0x001E
4996, 1, load address 0X0584 into the PC
4997, 70, execute interrupt service routine
5067, 1, execute interrupt return
5068, 26, cpu
5094, 1, switch to kernel mode
5095, 30, context saved
